hcp_id,hcp_name,city,specialty,loyalty_tier,potential_score,visits_per_month,post_visit_rx_lift_pct,priority_bucket,coverage_flag,assigned_rep_id,assigned_rep_name
1141,Chandresh Mannan,Chandigarh,Cardiologist,Switcher,42,10.22,2.943333333333334,Priority D,Over-covered,31,Theodore Devi
1142,Harini Dada,Kolkata,GP,Switcher,50,1.5,19.9425,Priority C,Appropriately-covered,79,Teerth Bhardwaj
1143,Garima Das,Chennai,GP,Switcher,43,1.78,11.663,Priority D,Appropriately-covered,48,Kabir Soman
1144,Alka Peri,Mumbai,GP,Competitor_Loyal,79,2.06,4.179166666666666,Priority B,Appropriately-covered,101,Zayan Behl
1145,Veda Malhotra,Delhi,Cardiologist,Switcher,60,1.67,11.996363636363638,Priority B,Appropriately-covered,6,Rushil Saini
1146,Aayush Chaudhary,Indore,GP,Switcher,75,7.22,-0.8049999999999999,Priority B,Appropriately-covered,119,Udant Bajwa
1147,Zaid Dhingra,Chennai,Diabetologist,Switcher,57,2.06,-2.5677777777777777,Priority D,Appropriately-covered,47,Ekapad Walia
1148,Girish Bhatt,Patna,GP,Brand_Loyal,75,4.5,3.005,Priority B,Appropriately-covered,84,Wahab Raval
1149,Brinda Date,Delhi,Diabetologist,Switcher,48,1.72,9.283636363636363,Priority D,Appropriately-covered,5,Viraj Tiwari
1150,Azaan Tank,Chandigarh,Diabetologist,Switcher,27,11.5,3.301666666666667,Priority D,Over-covered,31,Theodore Devi
1151,Hitesh Sant,Delhi,Cardiologist,Competitor_Loyal,84,1.89,23.01,Priority A,Appropriately-covered,1,Aryan Maharaj
1152,Darpan Mand,Pune,Cardiologist,Competitor_Loyal,63,3.78,4.2775,Priority B,Appropriately-covered,108,Joshua Barman
1153,Manthan Pau,Kolkata,GP,Switcher,44,1.94,14.725,Priority D,Appropriately-covered,70,Faqid Savant
1154,Naksh Bera,Hyderabad,GP,Switcher,44,2.33,11.821111111111112,Priority D,Appropriately-covered,63,Irya Sampath
1155,Parth Lal,Mumbai,GP,Competitor_Loyal,44,1.67,-7.986666666666667,Priority D,Appropriately-covered,100,Samar Lalla
1156,Samesh Nadig,Mumbai,GP,Competitor_Loyal,48,1.67,2.119999999999999,Priority D,Appropriately-covered,96,Abhiram Mistry
1157,Dayita Narang,Mumbai,Cardiologist,Competitor_Loyal,74,1.83,52.105999999999995,Priority A,Under-covered,101,Zayan Behl
1158,Jai Sami,Chennai,Cardiologist,Switcher,52,1.28,2.7555555555555555,Priority D,Appropriately-covered,45,Wriddhish Bhardwaj
1159,Chasmum Verma,Hyderabad,Cardiologist,Switcher,26,1.67,22.286666666666665,Priority C,Appropriately-covered,57,Ekansh Balay
1160,Qushi Gole,Jaipur,Diabetologist,Switcher,66,4.89,-0.442857142857143,Priority B,Appropriately-covered,26,Dominic Kakar
1161,Owen Lanka,Delhi,Diabetologist,Switcher,34,1.56,1.974,Priority D,Appropriately-covered,5,Viraj Tiwari
1162,Quincy Issac,Mumbai,Diabetologist,Brand_Loyal,75,2.0,2.3025,Priority B,Appropriately-covered,100,Samar Lalla
1163,Abeer Golla,Delhi,Cardiologist,Competitor_Loyal,60,2.06,-6.18,Priority B,Appropriately-covered,3,Gagan Sami
1164,Veer Jain,Kolkata,GP,Brand_Loyal,84,2.78,-4.98,Priority B,Appropriately-covered,73,Niharika Sunder
1165,Naksh Agate,Delhi,Cardiologist,Competitor_Loyal,84,2.83,27.355833333333333,Priority A,Appropriately-covered,8,Nathaniel Sami
1166,Sathvik Narula,Mumbai,GP,Switcher,43,1.44,-10.728181818181817,Priority D,Appropriately-covered,91,Tara Chaudhry
1167,Nandini Warrior,Bangalore,GP,Switcher,66,2.33,8.173636363636364,Priority B,Appropriately-covered,36,Advay Contractor
1168,Qushi Seth,Delhi,Cardiologist,Switcher,70,2.28,-7.265454545454546,Priority B,Appropriately-covered,3,Gagan Sami
1169,Aadi Banerjee,Mumbai,Diabetologist,Brand_Loyal,78,1.89,-1.586666666666667,Priority B,Appropriately-covered,98,Hredhaan Dugal
1170,Jason Kaul,Indore,Diabetologist,Switcher,46,5.0,6.295,Priority D,Over-covered,120,Mohini Narasimhan
1171,Zayan Kashyap,Delhi,GP,Switcher,70,2.17,-3.121666666666666,Priority B,Appropriately-covered,9,Arunima Dugal
1172,Sanaya Dutt,Delhi,GP,Competitor_Loyal,73,1.61,-3.619,Priority B,Under-covered,2,Udant Dewan
1173,Oscar Sura,Mumbai,GP,Switcher,27,1.56,-4.942,Priority D,Appropriately-covered,92,Tanay Toor
1174,Liam Acharya,Mumbai,GP,Competitor_Loyal,68,2.67,-2.25923076923077,Priority B,Appropriately-covered,92,Tanay Toor
1175,Falak Munshi,Chandigarh,GP,Switcher,56,8.17,5.303333333333334,Priority D,Appropriately-covered,30,Priya Rastogi
1176,Robert Rajagopalan,Chennai,Diabetologist,Competitor_Loyal,62,2.17,-3.2966666666666664,Priority B,Appropriately-covered,48,Kabir Soman
1177,Yashoda Rattan,Kolkata,GP,Switcher,77,2.5,3.063636363636364,Priority B,Appropriately-covered,74,Tanay Rattan
1178,Michael Sandhu,Mumbai,Diabetologist,Brand_Loyal,58,1.67,-1.350833333333333,Priority D,Appropriately-covered,95,Nakul Sarma
1179,Ekaraj Mallick,Delhi,Cardiologist,Competitor_Loyal,86,3.11,0.8974999999999996,Priority B,Appropriately-covered,3,Gagan Sami
1180,Bhavani Wali,Patna,GP,Switcher,65,4.22,7.2825,Priority B,Appropriately-covered,83,Quincy Biswas
1181,Raghav Dara,Kochi,Diabetologist,Competitor_Loyal,71,6.78,0.0766666666666668,Priority B,Appropriately-covered,66,Ikbal Kothari
1182,Oscar Dave,Kochi,Cardiologist,Brand_Loyal,63,7.72,0.655,Priority B,Appropriately-covered,66,Ikbal Kothari
1183,Tarak Venkataraman,Mumbai,GP,Switcher,42,1.56,92.05846153846154,Priority C,Appropriately-covered,97,Krish Lalla
1184,Ekta Gopal,Delhi,Diabetologist,Competitor_Loyal,52,1.5,29.266666666666666,Priority C,Appropriately-covered,2,Udant Dewan
1185,Veda Kohli,Kolkata,Cardiologist,Brand_Loyal,57,2.22,2.789090909090909,Priority D,Appropriately-covered,76,Madhavi Lanka
1186,Ojas Basu,Bangalore,GP,Competitor_Loyal,62,1.89,18.03,Priority A,Appropriately-covered,38,Radhika Dugar
1187,Sneha Sem,Mumbai,Diabetologist,Brand_Loyal,49,1.78,0.3558333333333336,Priority D,Appropriately-covered,91,Tara Chaudhry
1188,Yasti Dalal,Hyderabad,GP,Competitor_Loyal,60,3.17,17.121111111111112,Priority A,Appropriately-covered,55,Victor Kannan
1189,Nisha Savant,Chennai,GP,Switcher,51,2.5,5.564000000000001,Priority D,Appropriately-covered,49,Alka Wable
1190,Adya Ghosh,Kolkata,GP,Competitor_Loyal,70,2.06,1.933636363636364,Priority B,Appropriately-covered,79,Teerth Bhardwaj
1191,Ekapad Chana,Kolkata,Diabetologist,Switcher,66,2.72,8.584545454545456,Priority B,Appropriately-covered,71,Chandresh Zachariah
1192,Ekantika Pillay,Mumbai,Diabetologist,Switcher,63,2.17,2.5930769230769237,Priority B,Appropriately-covered,99,Baghyawati Kade
1193,Chaitanya Kaur,Mumbai,Cardiologist,Competitor_Loyal,45,1.83,5.080000000000001,Priority D,Appropriately-covered,90,Diya Bora
1194,Atharv Grewal,Jaipur,Diabetologist,Switcher,73,6.33,-0.8099999999999998,Priority B,Appropriately-covered,21,Ekbal Garg
1195,Anamika Loke,Pune,Cardiologist,Competitor_Loyal,67,3.44,0.02,Priority B,Appropriately-covered,105,Prisha Andra
1196,Amruta Goswami,Kolkata,Cardiologist,Brand_Loyal,66,2.06,3.337272727272728,Priority B,Appropriately-covered,78,Mohammed Gupta
1197,Oliver Nazareth,Patna,Cardiologist,Brand_Loyal,64,3.11,0.815,Priority B,Appropriately-covered,83,Quincy Biswas
1198,Upasna Srinivas,Delhi,GP,Switcher,74,1.61,17.57,Priority A,Under-covered,1,Aryan Maharaj
1199,Raksha Sethi,Bangalore,Diabetologist,Brand_Loyal,68,2.11,2.085,Priority B,Appropriately-covered,43,Ekiya Suresh
1200,Chandani Mutti,Mumbai,Diabetologist,Competitor_Loyal,68,1.39,-23.602500000000003,Priority B,Appropriately-covered,97,Krish Lalla
1201,Aarav Puri,Chennai,Diabetologist,Switcher,84,2.89,2.254,Priority B,Appropriately-covered,54,Devansh Nigam
1202,Ryan Bahri,Delhi,GP,Switcher,83,3.06,4.898181818181818,Priority B,Appropriately-covered,5,Viraj Tiwari
1203,Logan Dara,Chennai,GP,Competitor_Loyal,60,2.17,1.6960000000000002,Priority B,Appropriately-covered,46,Farhan Chada
1204,Kalpit Atwal,Pune,Diabetologist,Competitor_Loyal,53,2.67,-2.9487500000000004,Priority D,Appropriately-covered,106,Faqid Dixit
1205,Jhalak Parmer,Delhi,GP,Switcher,66,2.61,-1.725,Priority B,Appropriately-covered,1,Aryan Maharaj
1206,Samar Loke,Delhi,Cardiologist,Switcher,63,2.61,2.865833333333333,Priority B,Appropriately-covered,11,Lajita Chatterjee
1207,Widisha Badami,Kochi,Diabetologist,Switcher,53,7.83,5.21,Priority D,Appropriately-covered,68,Logan Sami
1208,Gaurangi Deol,Jaipur,Cardiologist,Switcher,23,2.44,21.42571428571429,Priority C,Appropriately-covered,26,Dominic Kakar
1209,Jeevika Setty,Mumbai,Cardiologist,Switcher,55,1.5,10.935454545454546,Priority D,Appropriately-covered,98,Hredhaan Dugal
1210,Thomas Gour,Kolkata,Diabetologist,Switcher,86,2.72,2.7939999999999996,Priority B,Appropriately-covered,78,Mohammed Gupta
1211,Gautami Datta,Pune,Cardiologist,Brand_Loyal,42,2.72,8.09625,Priority D,Appropriately-covered,106,Faqid Dixit
1212,Bakhshi Bora,Pune,Cardiologist,Brand_Loyal,76,4.67,-0.6337499999999996,Priority B,Appropriately-covered,107,Kala Divan
1213,Hamsini Srinivas,Mumbai,Diabetologist,Competitor_Loyal,37,1.61,9.00090909090909,Priority D,Appropriately-covered,97,Krish Lalla
1214,Leena Rattan,Kolkata,GP,Brand_Loyal,92,2.72,1.842727272727273,Priority B,Appropriately-covered,71,Chandresh Zachariah
1215,Januja Sankar,Delhi,Diabetologist,Switcher,79,3.44,0.2608333333333341,Priority B,Appropriately-covered,8,Nathaniel Sami
1216,Nathaniel Tara,Chandigarh,GP,Brand_Loyal,59,9.06,5.138333333333333,Priority D,Appropriately-covered,32,Gavin Batta
1217,Qadim Prakash,Chennai,Cardiologist,Competitor_Loyal,74,2.67,-4.930000000000001,Priority B,Appropriately-covered,51,Devika Rastogi
1218,Frederick Chander,Delhi,Cardiologist,Switcher,74,2.17,5.865000000000001,Priority B,Appropriately-covered,1,Aryan Maharaj
1219,Raghav Tailor,Chennai,Diabetologist,Switcher,37,0.89,27.766666666666666,Priority C,Appropriately-covered,45,Wriddhish Bhardwaj
1220,Ekani Chauhan,Jaipur,Cardiologist,Switcher,34,3.78,3.995714285714286,Priority D,Over-covered,21,Ekbal Garg
1221,Odika Tailor,Hyderabad,GP,Competitor_Loyal,62,3.61,11.252222222222224,Priority B,Appropriately-covered,55,Victor Kannan
1222,Jalsa Aggarwal,Hyderabad,Cardiologist,Switcher,33,1.5,141.46125,Priority C,Appropriately-covered,57,Ekansh Balay
1223,Darsh Solanki,Mumbai,GP,Brand_Loyal,80,2.17,10.315384615384614,Priority B,Appropriately-covered,93,Kevin Palla
1224,Aarna Gole,Kolkata,Diabetologist,Competitor_Loyal,48,1.56,0.7060000000000002,Priority D,Appropriately-covered,77,Bhavika Sampath
1225,Bhavya Borah,Bangalore,GP,Competitor_Loyal,54,1.83,23.107,Priority C,Appropriately-covered,43,Ekiya Suresh
1226,Kamala Buch,Kolkata,Cardiologist,Competitor_Loyal,72,1.83,-3.583636363636363,Priority B,Under-covered,72,Girik Khalsa
1227,Garima Sama,Mumbai,GP,Switcher,42,1.89,-12.224545454545456,Priority D,Appropriately-covered,91,Tara Chaudhry
1228,Elijah Parmar,Kolkata,Cardiologist,Competitor_Loyal,63,1.78,0.6539999999999996,Priority B,Appropriately-covered,80,Dipta Bhandari
1229,Wazir Bawa,Hyderabad,GP,Brand_Loyal,72,2.67,3.1866666666666665,Priority B,Appropriately-covered,60,Kevin Solanki
1230,Harish Devan,Bangalore,Cardiologist,Brand_Loyal,80,1.89,4.668,Priority B,Appropriately-covered,43,Ekiya Suresh
1231,Lucky Luthra,Chennai,Diabetologist,Competitor_Loyal,69,1.89,-6.05,Priority B,Appropriately-covered,50,Siddharth Zacharia
1232,Aarav Bobal,Ahmedabad,Cardiologist,Brand_Loyal,48,2.72,-6.325714285714286,Priority D,Appropriately-covered,111,Irya Ray
1233,Laksh Saini,Chennai,Cardiologist,Competitor_Loyal,83,2.28,-0.5066666666666669,Priority B,Appropriately-covered,48,Kabir Soman
1234,Liam Jhaveri,Chennai,Diabetologist,Brand_Loyal,67,1.78,-8.394,Priority B,Appropriately-covered,45,Wriddhish Bhardwaj
1235,Yochana Sagar,Bangalore,Cardiologist,Competitor_Loyal,73,1.94,5.164545454545455,Priority B,Appropriately-covered,35,Upadhriti Wadhwa
1236,Abha Zacharia,Kolkata,Diabetologist,Switcher,86,2.22,-5.319999999999999,Priority B,Appropriately-covered,73,Niharika Sunder
1237,Pushti Ramachandran,Bangalore,Diabetologist,Switcher,67,2.28,32.548181818181824,Priority A,Appropriately-covered,40,Yashica Cherian
1238,Zashil Raj,Bhubaneswar,Diabetologist,Switcher,37,5.06,-2.56,Priority D,Over-covered,88,William Lanka
1239,Ekani Pandit,Ahmedabad,Diabetologist,Brand_Loyal,62,3.61,1.4628571428571429,Priority B,Appropriately-covered,116,Lavanya Barad
1240,Timothy Kala,Kolkata,Diabetologist,Switcher,70,2.56,5.090909090909091,Priority B,Appropriately-covered,74,Tanay Rattan
1241,Zinal Viswanathan,Hyderabad,Cardiologist,Brand_Loyal,55,1.72,2.27875,Priority D,Appropriately-covered,58,Ekavir Varkey
1242,Hemani Khosla,Jaipur,Diabetologist,Switcher,67,4.67,-3.337142857142857,Priority B,Appropriately-covered,21,Ekbal Garg
1243,Avi Shenoy,Bangalore,GP,Brand_Loyal,74,2.11,5.765,Priority B,Appropriately-covered,44,Isaac Patil
1244,Nisha Mitter,Mumbai,Diabetologist,Competitor_Loyal,75,2.06,2.948333333333333,Priority B,Appropriately-covered,94,Yash Pingle
1245,Saumya Ahluwalia,Jaipur,GP,Switcher,41,4.61,10.04142857142857,Priority D,Over-covered,22,Nihal Shere
1246,Daksh Varma,Hyderabad,GP,Competitor_Loyal,54,2.72,3.2322222222222226,Priority D,Appropriately-covered,55,Victor Kannan
1247,Orinder Sinha,Chennai,GP,Brand_Loyal,70,2.72,0.6109999999999998,Priority B,Appropriately-covered,48,Kabir Soman
1248,Krishna Sabharwal,Chennai,Cardiologist,Switcher,48,1.78,1.2424999999999995,Priority D,Appropriately-covered,54,Devansh Nigam
1249,Vedant Kapur,Hyderabad,Cardiologist,Switcher,44,2.5,0.102222222222222,Priority D,Appropriately-covered,63,Irya Sampath
1250,Oscar Hans,Hyderabad,GP,Switcher,56,2.0,2.82125,Priority D,Appropriately-covered,58,Ekavir Varkey
1251,Ayushman Nagar,Mumbai,Diabetologist,Switcher,71,2.0,4.845,Priority B,Appropriately-covered,99,Baghyawati Kade
1252,Dalaja Gara,Mumbai,GP,Brand_Loyal,83,2.0,-3.72909090909091,Priority B,Appropriately-covered,92,Tanay Toor
1253,Qarin Nadkarni,Mumbai,Cardiologist,Switcher,63,1.83,8.5875,Priority B,Appropriately-covered,98,Hredhaan Dugal
1254,Isaiah Bhagat,Mumbai,Cardiologist,Switcher,50,2.22,-2.8438461538461537,Priority D,Appropriately-covered,93,Kevin Palla
1255,Hitesh Comar,Pune,Cardiologist,Competitor_Loyal,90,3.28,1.22375,Priority B,Appropriately-covered,106,Faqid Dixit
1256,Nilima Kurian,Kolkata,GP,Switcher,70,1.83,-11.431111111111113,Priority B,Appropriately-covered,74,Tanay Rattan
1257,Vasudha Pillay,Mumbai,GP,Brand_Loyal,52,1.61,-8.285454545454545,Priority D,Appropriately-covered,91,Tara Chaudhry
1258,Leela Khanna,Mumbai,GP,Competitor_Loyal,76,2.22,-4.6275,Priority B,Appropriately-covered,97,Krish Lalla
1259,Vasatika Garde,Kolkata,GP,Competitor_Loyal,72,2.72,12.157272727272728,Priority B,Appropriately-covered,72,Girik Khalsa
1260,Theodore Bahri,Chennai,Diabetologist,Brand_Loyal,71,2.5,-2.402,Priority B,Appropriately-covered,49,Alka Wable
1261,Gabriel Mallick,Delhi,GP,Competitor_Loyal,46,2.28,13.4125,Priority D,Appropriately-covered,1,Aryan Maharaj
1262,Naksh Walla,Kolkata,Diabetologist,Switcher,58,1.89,-11.826,Priority D,Appropriately-covered,78,Mohammed Gupta
1263,Anika Brahmbhatt,Chennai,GP,Brand_Loyal,63,2.72,4.8340000000000005,Priority B,Appropriately-covered,46,Farhan Chada
1264,Elijah Thakur,Kolkata,Diabetologist,Brand_Loyal,72,2.0,7.450909090909092,Priority B,Appropriately-covered,71,Chandresh Zachariah
1265,Mitesh Sampath,Bangalore,Cardiologist,Switcher,61,1.67,-3.4260000000000006,Priority B,Appropriately-covered,35,Upadhriti Wadhwa
1266,Krish Thakkar,Mumbai,Diabetologist,Competitor_Loyal,50,1.72,-8.250833333333333,Priority D,Appropriately-covered,94,Yash Pingle
1267,Geetika Raghavan,Delhi,Diabetologist,Competitor_Loyal,46,1.17,123.77625,Priority C,Appropriately-covered,3,Gagan Sami
1268,Arunima Golla,Delhi,Cardiologist,Brand_Loyal,77,2.28,0.7663636363636364,Priority B,Appropriately-covered,1,Aryan Maharaj
1269,Charan Mitra,Kolkata,Cardiologist,Competitor_Loyal,63,2.11,7.311,Priority B,Appropriately-covered,71,Chandresh Zachariah
1270,Sanaya Basu,Hyderabad,Diabetologist,Switcher,59,2.61,-0.927777777777778,Priority D,Appropriately-covered,60,Kevin Solanki
1271,Jatin Shukla,Indore,Diabetologist,Switcher,36,3.28,7.815,Priority D,Over-covered,120,Mohini Narasimhan
1272,Yatan Dora,Chennai,Cardiologist,Brand_Loyal,55,1.94,2.789,Priority D,Appropriately-covered,46,Farhan Chada
1273,Chakradhar Baral,Kolkata,Cardiologist,Competitor_Loyal,68,2.56,21.176363636363636,Priority A,Appropriately-covered,78,Mohammed Gupta
1274,Ekani Mangal,Bangalore,Cardiologist,Brand_Loyal,89,2.78,-1.7963636363636366,Priority B,Appropriately-covered,34,Devansh Rajan
1275,Daksh Nazareth,Pune,Cardiologist,Competitor_Loyal,47,2.67,-11.21,Priority D,Appropriately-covered,107,Kala Divan
1276,Anjali Sengupta,Lucknow,GP,Brand_Loyal,69,5.5,0.5625,Priority B,Appropriately-covered,16,Chakradev Kari
1277,Widisha Pillai,Jaipur,Cardiologist,Brand_Loyal,73,5.33,1.697142857142857,Priority B,Appropriately-covered,21,Ekbal Garg
1278,Kashvi Atwal,Hyderabad,GP,Brand_Loyal,63,2.83,-5.807777777777777,Priority B,Appropriately-covered,60,Kevin Solanki
1279,Edhitha Ghosh,Chennai,GP,Competitor_Loyal,61,2.22,6.113333333333333,Priority B,Appropriately-covered,49,Alka Wable
1280,Oni Swamy,Chennai,GP,Competitor_Loyal,62,2.72,2.448,Priority B,Appropriately-covered,46,Farhan Chada
1281,Kashish Sen,Ahmedabad,Cardiologist,Switcher,96,3.5,-2.821428571428572,Priority B,Appropriately-covered,110,Shivansh Krish
1282,Urvi Lanka,Bangalore,GP,Brand_Loyal,65,1.67,8.547,Priority B,Appropriately-covered,34,Devansh Rajan
1283,Eta Thakkar,Mumbai,Diabetologist,Competitor_Loyal,50,1.78,-5.581538461538462,Priority D,Appropriately-covered,91,Tara Chaudhry
1284,Indira Murty,Mumbai,Diabetologist,Competitor_Loyal,81,2.33,6.434615384615385,Priority B,Appropriately-covered,100,Samar Lalla
1285,Baljiwan Ramakrishnan,Pune,Cardiologist,Switcher,6,0.94,92.54,Priority C,Appropriately-covered,103,Aarush Nath
1286,Dev Ganesh,Bangalore,Cardiologist,Switcher,76,2.0,7.556363636363637,Priority B,Appropriately-covered,36,Advay Contractor
1287,Lajita Nadig,Delhi,Cardiologist,Competitor_Loyal,82,2.5,3.9458333333333337,Priority B,Appropriately-covered,7,Saumya Mall
1288,Sanaya Khosla,Kolkata,Diabetologist,Switcher,62,2.0,9.775454545454544,Priority B,Appropriately-covered,72,Girik Khalsa
1289,Anita Nayak,Delhi,GP,Switcher,48,2.0,-2.7991666666666664,Priority D,Appropriately-covered,3,Gagan Sami
1290,Logan Grover,Chennai,Diabetologist,Switcher,80,2.39,7.590000000000001,Priority B,Appropriately-covered,52,Raksha Varughese
1291,Nidhi Kohli,Delhi,Diabetologist,Competitor_Loyal,64,2.28,6.773333333333333,Priority B,Appropriately-covered,1,Aryan Maharaj
1292,Krishna Parikh,Ahmedabad,Diabetologist,Switcher,51,2.67,9.418571428571427,Priority D,Appropriately-covered,116,Lavanya Barad
1293,Mekhala Patla,Kolkata,GP,Brand_Loyal,55,1.94,10.546,Priority D,Appropriately-covered,74,Tanay Rattan
1294,Urmi Wagle,Chennai,Cardiologist,Switcher,78,2.22,4.439000000000001,Priority B,Appropriately-covered,45,Wriddhish Bhardwaj
1295,Chatura Bal,Patna,Cardiologist,Competitor_Loyal,42,3.39,10.89,Priority D,Over-covered,82,Dakshesh Trivedi
1296,Ridhi Lad,Ahmedabad,Cardiologist,Brand_Loyal,58,3.17,9.78,Priority D,Appropriately-covered,114,Gaurangi Sabharwal
1297,Udant Sha,Kochi,Diabetologist,Competitor_Loyal,39,4.89,20.391666666666666,Priority C,Over-covered,68,Logan Sami
1298,Reyansh Nagi,Kolkata,GP,Switcher,68,2.83,1.8790909090909091,Priority B,Appropriately-covered,74,Tanay Rattan
1299,Darika Pau,Patna,GP,Switcher,56,3.94,-0.8799999999999999,Priority D,Appropriately-covered,83,Quincy Biswas
1300,Kalpit Brar,Ahmedabad,Cardiologist,Switcher,93,3.0,6.684285714285715,Priority B,Appropriately-covered,113,Nitara Bakshi
1301,Viraj Ben,Bangalore,Diabetologist,Competitor_Loyal,50,2.0,11.955,Priority D,Appropriately-covered,37,Harini Choudhury
1302,Sachi Mane,Lucknow,Cardiologist,Brand_Loyal,53,5.56,3.12,Priority D,Appropriately-covered,14,Kritika Brar
1303,Vedika Seshadri,Kolkata,GP,Switcher,42,1.83,11.486666666666668,Priority D,Appropriately-covered,78,Mohammed Gupta
1304,Pavani Kanda,Delhi,Cardiologist,Switcher,53,2.06,-4.0920000000000005,Priority D,Appropriately-covered,5,Viraj Tiwari
1305,Kritika Pau,Kolkata,Cardiologist,Brand_Loyal,72,2.89,2.4936363636363637,Priority B,Appropriately-covered,76,Madhavi Lanka
1306,Urvashi Andra,Kolkata,Diabetologist,Switcher,70,2.61,3.4189999999999996,Priority B,Appropriately-covered,72,Girik Khalsa
1307,Thomas Borah,Pune,Diabetologist,Switcher,46,1.94,5.57125,Priority D,Appropriately-covered,107,Kala Divan
1308,Farhan Saran,Hyderabad,GP,Switcher,50,2.22,13.516666666666667,Priority D,Appropriately-covered,56,Ekavir Bhargava
1309,Nimrat Dubey,Delhi,Diabetologist,Competitor_Loyal,53,1.72,9.067777777777778,Priority D,Appropriately-covered,1,Aryan Maharaj
1310,Meghana Kibe,Bhubaneswar,Diabetologist,Switcher,37,5.5,2.1725,Priority D,Over-covered,86,Oni Virk
1311,Avni Dey,Kolkata,GP,Switcher,49,1.83,29.368181818181817,Priority C,Appropriately-covered,73,Niharika Sunder
1312,Abdul Amble,Kolkata,Cardiologist,Brand_Loyal,67,2.06,7.553,Priority B,Appropriately-covered,77,Bhavika Sampath
1313,Brijesh Verma,Bhubaneswar,Diabetologist,Switcher,27,4.33,5.1850000000000005,Priority D,Over-covered,88,William Lanka
1314,Chaitaly Bahri,Hyderabad,Diabetologist,Competitor_Loyal,71,2.78,4.378888888888889,Priority B,Appropriately-covered,55,Victor Kannan
