rep_id,rep_name,region,city,month_year,monthly_rx,rolling_3m_avg_rx,efficiency_ratio,performance_quadrant
97,Krish Lalla,West,Mumbai,2024-04,2235,2209.33,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-05,2266,2237.33,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-06,2222,2241.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-07,1914,2134.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-08,1935,2023.67,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-09,1956,1935.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-10,2304,2065.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-11,2301,2187.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-12,2158,2254.33,0.99,"Low Effort, High Impact"
98,Hredhaan Dugal,West,Mumbai,2023-07,1801,1801.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2023-08,1805,1803.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2023-09,1823,1809.67,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2023-10,2163,1930.33,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2023-11,2167,2051.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2023-12,2007,2112.33,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-01,1973,2049.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-02,2207,2062.33,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-03,2212,2130.67,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-04,2242,2220.33,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-05,2287,2247.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-06,2254,2261.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-07,1942,2161.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-08,1955,2050.33,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-09,1968,1955.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-10,2329,2084.0,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-11,2289,2195.33,0.987,"Low Effort, Low Impact"
98,Hredhaan Dugal,West,Mumbai,2024-12,2171,2263.0,0.987,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2023-07,1717,1717.0,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2023-08,1718,1717.5,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2023-09,1721,1718.67,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2023-10,2037,1825.33,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2023-11,2059,1939.0,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2023-12,1886,1994.0,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-01,1871,1938.67,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-02,2064,1940.33,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-03,2102,2012.33,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-04,2121,2095.67,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-05,2137,2120.0,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-06,2113,2123.67,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-07,1827,2025.67,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-08,1847,1929.0,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-09,1847,1840.33,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-10,2184,1959.33,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-11,2177,2069.33,0.978,"Low Effort, Low Impact"
99,Baghyawati Kade,West,Mumbai,2024-12,2057,2139.33,0.978,"Low Effort, Low Impact"
100,Samar Lalla,West,Mumbai,2023-07,1771,1771.0,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2023-08,1771,1771.0,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2023-09,1801,1781.0,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2023-10,2115,1895.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2023-11,2135,2017.0,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2023-12,1986,2078.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-01,1953,2024.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-02,2183,2040.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-03,2186,2107.33,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-04,2199,2189.33,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-05,2262,2215.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-06,2211,2224.0,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-07,1922,2131.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-08,1935,2022.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-09,1952,1936.33,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-10,2280,2055.67,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-11,2293,2175.0,1.0,"Low Effort, High Impact"
100,Samar Lalla,West,Mumbai,2024-12,2142,2238.33,1.0,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2023-07,1791,1791.0,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2023-08,1785,1788.0,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2023-09,1807,1794.33,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2023-10,2107,1899.67,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2023-11,2125,2013.0,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2023-12,1990,2074.0,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-01,1954,2023.0,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-02,2181,2041.67,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-03,2207,2114.0,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-04,2220,2202.67,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-05,2274,2233.67,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-06,2239,2244.33,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-07,1918,2143.67,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-08,1943,2033.33,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-09,1960,1940.33,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-10,2287,2063.33,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-11,2289,2178.67,0.998,"Low Effort, High Impact"
101,Zayan Behl,West,Mumbai,2024-12,2138,2238.0,0.998,"Low Effort, High Impact"
102,Pallavi Malhotra,West,Pune,2023-07,677,677.0,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2023-08,662,669.5,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2023-09,707,682.0,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2023-10,811,726.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2023-11,815,777.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2023-12,719,781.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-01,751,761.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-02,860,776.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-03,845,818.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-04,813,839.33,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-05,828,828.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-06,862,834.33,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-07,710,800.0,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-08,713,761.67,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-09,768,730.33,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-10,922,801.0,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-11,903,864.33,0.952,"High Effort, Low Impact"
102,Pallavi Malhotra,West,Pune,2024-12,746,857.0,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2023-07,677,677.0,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2023-08,662,669.5,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2023-09,707,682.0,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2023-10,811,726.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2023-11,815,777.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2023-12,719,781.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-01,751,761.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-02,860,776.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-03,845,818.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-04,813,839.33,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-05,828,828.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-06,862,834.33,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-07,710,800.0,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-08,713,761.67,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-09,768,730.33,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-10,922,801.0,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-11,903,864.33,0.952,"High Effort, Low Impact"
103,Aarush Nath,West,Pune,2024-12,746,857.0,0.952,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2023-07,675,675.0,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2023-08,662,668.5,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2023-09,707,681.33,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2023-10,811,726.67,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2023-11,814,777.33,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2023-12,718,781.0,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-01,750,760.67,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-02,860,776.0,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-03,844,818.0,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-04,811,838.33,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-05,827,827.33,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-06,862,833.33,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-07,710,799.67,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-08,713,761.67,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-09,768,730.33,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-10,922,801.0,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-11,902,864.0,0.953,"High Effort, Low Impact"
104,Adweta Edwin,West,Pune,2024-12,746,856.67,0.953,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2023-07,657,657.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2023-08,657,657.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2023-09,700,671.33,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2023-10,796,717.67,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2023-11,803,766.33,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2023-12,699,766.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-01,743,748.33,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-02,849,763.67,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-03,835,809.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-04,798,827.33,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-05,819,817.33,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-06,855,824.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-07,705,793.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-08,704,754.67,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-09,758,722.33,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-10,913,791.67,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-11,897,856.0,0.95,"High Effort, Low Impact"
105,Prisha Andra,West,Pune,2024-12,743,851.0,0.95,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2023-07,626,626.0,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2023-08,620,623.0,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2023-09,651,632.33,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2023-10,771,680.67,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2023-11,809,743.67,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2023-12,714,764.67,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-01,770,764.33,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-02,814,766.0,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-03,804,796.0,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-04,826,814.67,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-05,825,818.33,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-06,854,835.0,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-07,675,784.67,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-08,716,748.33,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-09,751,714.0,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-10,892,786.33,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-11,899,847.33,0.931,"High Effort, Low Impact"
106,Faqid Dixit,West,Pune,2024-12,774,855.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2023-07,626,626.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2023-08,620,623.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2023-09,651,632.33,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2023-10,771,680.67,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2023-11,809,743.67,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2023-12,714,764.67,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-01,770,764.33,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-02,814,766.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-03,804,796.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-04,826,814.67,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-05,825,818.33,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-06,854,835.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-07,675,784.67,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-08,716,748.33,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-09,751,714.0,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-10,892,786.33,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-11,899,847.33,0.931,"High Effort, Low Impact"
107,Kala Divan,West,Pune,2024-12,774,855.0,0.931,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2023-07,616,616.0,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2023-08,617,616.5,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2023-09,645,626.0,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2023-10,765,675.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2023-11,808,739.33,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2023-12,710,761.0,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-01,761,759.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-02,802,757.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-03,800,787.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-04,821,807.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-05,817,812.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-06,847,828.33,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-07,668,777.33,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-08,716,743.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-09,746,710.0,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-10,889,783.67,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-11,894,843.0,0.927,"High Effort, Low Impact"
108,Joshua Barman,West,Pune,2024-12,769,850.67,0.927,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2023-07,626,626.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2023-08,619,622.5,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2023-09,651,632.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2023-10,770,680.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2023-11,808,743.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2023-12,714,764.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-01,768,763.33,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-02,814,765.33,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-03,803,795.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-04,824,813.67,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-05,823,816.67,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-06,853,833.33,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-07,675,783.67,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-08,716,748.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-09,751,714.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-10,892,786.33,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-11,898,847.0,0.931,"High Effort, Low Impact"
109,Janya Baral,West,Pune,2024-12,774,854.67,0.931,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2023-07,568,568.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2023-08,574,571.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2023-09,575,572.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2023-10,712,620.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2023-11,679,655.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2023-12,649,680.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-01,632,653.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-02,702,661.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-03,681,671.67,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-04,757,713.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-05,749,729.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-06,710,738.67,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-07,623,694.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-08,612,648.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-09,649,628.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-10,783,681.33,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-11,728,720.0,0.949,"High Effort, Low Impact"
110,Shivansh Krish,West,Ahmedabad,2024-12,736,749.0,0.949,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2023-07,563,563.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2023-08,567,565.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2023-09,567,565.67,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2023-10,706,613.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2023-11,674,649.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2023-12,646,675.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-01,624,648.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-02,690,653.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-03,672,662.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-04,747,703.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-05,742,720.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-06,705,731.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-07,617,688.0,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-08,602,641.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-09,645,621.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-10,773,673.33,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-11,720,712.67,0.946,"High Effort, Low Impact"
111,Irya Ray,West,Ahmedabad,2024-12,726,739.67,0.946,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2023-07,568,568.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2023-08,574,571.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2023-09,575,572.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2023-10,712,620.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2023-11,679,655.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2023-12,649,680.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-01,632,653.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-02,702,661.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-03,681,671.67,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-04,757,713.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-05,749,729.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-06,710,738.67,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-07,623,694.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-08,612,648.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-09,649,628.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-10,783,681.33,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-11,728,720.0,0.949,"High Effort, Low Impact"
112,Warjas Gaba,West,Ahmedabad,2024-12,736,749.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2023-07,568,568.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2023-08,574,571.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2023-09,575,572.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2023-10,712,620.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2023-11,679,655.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2023-12,649,680.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-01,632,653.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-02,702,661.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-03,681,671.67,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-04,757,713.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-05,749,729.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-06,710,738.67,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-07,623,694.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-08,612,648.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-09,649,628.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-10,783,681.33,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-11,728,720.0,0.949,"High Effort, Low Impact"
113,Nitara Bakshi,West,Ahmedabad,2024-12,736,749.0,0.949,"High Effort, Low Impact"
