hcp_id,hcp_name,city_id,specialty,loyalty_tier,potential_score,potential_tier,avg_rx_lift_pct,responsiveness,priority_bucket
1275,Daksh Nazareth,13,Cardiologist,Competitor_Loyal,47,Low,-11.21,Non-responsive,Priority D
1276,Anjali Sengupta,2,GP,Brand_Loyal,69,High,0.5625,Non-responsive,Priority B
1277,Widisha Pillai,3,Cardiologist,Brand_Loyal,73,High,1.697142857142857,Non-responsive,Priority B
1278,Kashvi Atwal,7,GP,Brand_Loyal,63,High,-5.807777777777777,Non-responsive,Priority B
1279,Edhitha Ghosh,6,GP,Competitor_Loyal,61,High,6.113333333333333,Non-responsive,Priority B
1280,Oni Swamy,6,GP,Competitor_Loyal,62,High,2.448,Non-responsive,Priority B
1281,Kashish Sen,14,Cardiologist,Switcher,96,High,-2.821428571428572,Non-responsive,Priority B
1282,Urvi Lanka,5,GP,Brand_Loyal,65,High,8.547,Non-responsive,Priority B
1283,Eta Thakkar,12,Diabetologist,Competitor_Loyal,50,Low,-5.581538461538462,Non-responsive,Priority D
1284,Indira Murty,12,Diabetologist,Competitor_Loyal,81,High,6.434615384615385,Non-responsive,Priority B
1285,Baljiwan Ramakrishnan,13,Cardiologist,Switcher,6,Low,92.53999999999999,Responsive,Priority C
1286,Dev Ganesh,5,Cardiologist,Switcher,76,High,7.556363636363637,Non-responsive,Priority B
1287,Lajita Nadig,1,Cardiologist,Competitor_Loyal,82,High,3.9458333333333333,Non-responsive,Priority B
1288,Sanaya Khosla,9,Diabetologist,Switcher,62,High,9.775454545454545,Non-responsive,Priority B
1289,Anita Nayak,1,GP,Switcher,48,Low,-2.7991666666666664,Non-responsive,Priority D
1290,Logan Grover,6,Diabetologist,Switcher,80,High,7.590000000000001,Non-responsive,Priority B
1291,Nidhi Kohli,1,Diabetologist,Competitor_Loyal,64,High,6.773333333333333,Non-responsive,Priority B
1292,Krishna Parikh,14,Diabetologist,Switcher,51,Low,9.418571428571429,Non-responsive,Priority D
1293,Mekhala Patla,9,GP,Brand_Loyal,55,Low,10.546000000000001,Non-responsive,Priority D
1294,Urmi Wagle,6,Cardiologist,Switcher,78,High,4.439000000000001,Non-responsive,Priority B
1295,Chatura Bal,10,Cardiologist,Competitor_Loyal,42,Low,10.89,Non-responsive,Priority D
1296,Ridhi Lad,14,Cardiologist,Brand_Loyal,58,Low,9.78,Non-responsive,Priority D
1297,Udant Sha,8,Diabetologist,Competitor_Loyal,39,Low,20.391666666666666,Responsive,Priority C
1298,Reyansh Nagi,9,GP,Switcher,68,High,1.8790909090909091,Non-responsive,Priority B
1299,Darika Pau,10,GP,Switcher,56,Low,-0.8799999999999999,Non-responsive,Priority D
1300,Kalpit Brar,14,Cardiologist,Switcher,93,High,6.684285714285715,Non-responsive,Priority B
1301,Viraj Ben,5,Diabetologist,Competitor_Loyal,50,Low,11.955,Non-responsive,Priority D
1302,Sachi Mane,2,Cardiologist,Brand_Loyal,53,Low,3.12,Non-responsive,Priority D
1303,Vedika Seshadri,9,GP,Switcher,42,Low,11.486666666666668,Non-responsive,Priority D
1304,Pavani Kanda,1,Cardiologist,Switcher,53,Low,-4.0920000000000005,Non-responsive,Priority D
1305,Kritika Pau,9,Cardiologist,Brand_Loyal,72,High,2.4936363636363637,Non-responsive,Priority B
1306,Urvashi Andra,9,Diabetologist,Switcher,70,High,3.4189999999999996,Non-responsive,Priority B
1307,Thomas Borah,13,Diabetologist,Switcher,46,Low,5.57125,Non-responsive,Priority D
1308,Farhan Saran,7,GP,Switcher,50,Low,13.516666666666667,Non-responsive,Priority D
1309,Nimrat Dubey,1,Diabetologist,Competitor_Loyal,53,Low,9.067777777777778,Non-responsive,Priority D
1310,Meghana Kibe,11,Diabetologist,Switcher,37,Low,2.1725,Non-responsive,Priority D
1311,Avni Dey,9,GP,Switcher,49,Low,29.368181818181814,Responsive,Priority C
1312,Abdul Amble,9,Cardiologist,Brand_Loyal,67,High,7.553,Non-responsive,Priority B
1313,Brijesh Verma,11,Diabetologist,Switcher,27,Low,5.1850000000000005,Non-responsive,Priority D
1314,Chaitaly Bahri,7,Diabetologist,Competitor_Loyal,71,High,4.378888888888889,Non-responsive,Priority B
1315,Jairaj Raghavan,5,GP,Switcher,75,High,3.225,Non-responsive,Priority B
1316,Hemangini Roy,7,GP,Competitor_Loyal,81,High,-2.9499999999999997,Non-responsive,Priority B
1317,Bishakha Vig,8,Cardiologist,Switcher,5,Low,15.198333333333332,Responsive,Priority C
1318,Radha Desai,7,GP,Competitor_Loyal,54,Low,7.6499999999999995,Non-responsive,Priority D
1319,Jagrati Morar,5,Diabetologist,Competitor_Loyal,54,Low,-0.9099999999999995,Non-responsive,Priority D
1320,Tripti Babu,6,Cardiologist,Competitor_Loyal,55,Low,7.417777777777778,Non-responsive,Priority D
1321,Krishna Modi,5,GP,Competitor_Loyal,78,High,-5.142727272727273,Non-responsive,Priority B
1322,Wazir Naik,1,Diabetologist,Brand_Loyal,74,High,-0.6954545454545457,Non-responsive,Priority B
1323,Daniel Panchal,6,GP,Competitor_Loyal,36,Low,23.753,Responsive,Priority C
1324,Agastya Swamy,15,GP,Competitor_Loyal,21,Low,-5.414999999999999,Non-responsive,Priority D
1325,Arunima Krishnan,12,Cardiologist,Brand_Loyal,67,High,8.401818181818182,Non-responsive,Priority B
1326,Gopal Ganesh,9,GP,Brand_Loyal,94,High,4.668,Non-responsive,Priority B
1327,Benjamin Nagar,12,Diabetologist,Brand_Loyal,95,High,-8.423076923076923,Non-responsive,Priority B
1328,Ranveer Viswanathan,12,Cardiologist,Competitor_Loyal,84,High,-11.213333333333333,Non-responsive,Priority B
1329,Arin Muni,12,Diabetologist,Switcher,50,Low,-4.496363636363636,Non-responsive,Priority D
1330,Ria Shroff,7,Cardiologist,Switcher,58,Low,1.7155555555555557,Non-responsive,Priority D
1331,Banjeet Kanda,9,Diabetologist,Brand_Loyal,98,High,5.6850000000000005,Non-responsive,Priority B
1332,Qadim Comar,8,Cardiologist,Competitor_Loyal,31,Low,24.691666666666666,Responsive,Priority C
1333,Ethan Bera,1,Cardiologist,Brand_Loyal,87,High,4.6691666666666665,Non-responsive,Priority B
1334,Balvan Verma,12,Cardiologist,Competitor_Loyal,59,Low,-7.470769230769231,Non-responsive,Priority D
1335,Warhi Batta,5,Diabetologist,Competitor_Loyal,40,Low,-12.841,Non-responsive,Priority D
1336,Abeer Bhatnagar,9,Cardiologist,Switcher,79,High,9.815454545454545,Non-responsive,Priority B
1337,Maanas Misra,9,Cardiologist,Switcher,58,Low,3.5379999999999994,Non-responsive,Priority D
1338,Janya Bora,6,Diabetologist,Switcher,75,High,5.715,Non-responsive,Priority B
1339,Ekalinga Chahal,7,Diabetologist,Brand_Loyal,63,High,9.4,Non-responsive,Priority B
1340,Rushil Iyengar,7,GP,Switcher,49,Low,-1.46,Non-responsive,Priority D
1341,Fiyaz Chawla,10,Cardiologist,Competitor_Loyal,44,Low,2.8874999999999984,Non-responsive,Priority D
1342,Oni Issac,13,Cardiologist,Switcher,39,Low,41.595,Responsive,Priority C
1343,Nakul Walla,12,Cardiologist,Competitor_Loyal,54,Low,25.590833333333332,Responsive,Priority C
1344,Gautam Bhalla,6,Cardiologist,Switcher,63,High,16.098,Responsive,Priority A
1345,Gaurav Anand,12,Cardiologist,Switcher,47,Low,-2.0569230769230775,Non-responsive,Priority D
1346,Nidhi Sethi,6,GP,Brand_Loyal,99,High,7.377,Non-responsive,Priority B
1347,Bimala Loke,6,GP,Competitor_Loyal,40,Low,34.11666666666667,Responsive,Priority C
1348,Nilima Swamy,6,GP,Switcher,57,Low,8.939,Non-responsive,Priority D
1349,Chandresh Manda,5,Cardiologist,Switcher,48,Low,-1.2409090909090912,Non-responsive,Priority D
1350,Pushti Bal,1,GP,Switcher,60,High,0.7190909090909094,Non-responsive,Priority B
1351,Tripti Dua,1,Diabetologist,Competitor_Loyal,65,High,8.356666666666667,Non-responsive,Priority B
1352,Yagnesh Dutt,12,GP,Competitor_Loyal,69,High,-1.1474999999999997,Non-responsive,Priority B
1353,Jason Loke,4,Diabetologist,Switcher,29,Low,2.9333333333333336,Non-responsive,Priority D
1354,Nidra Patla,3,Cardiologist,Switcher,67,High,7.54,Non-responsive,Priority B
1355,Sachi Ganesan,1,Diabetologist,Competitor_Loyal,83,High,6.923333333333335,Non-responsive,Priority B
1356,Zayyan Som,7,Cardiologist,Switcher,48,Low,-1.3666666666666667,Non-responsive,Priority D
1357,Bahadurjit Bajwa,13,GP,Switcher,65,High,-3.1774999999999998,Non-responsive,Priority B
1358,Tejas Chowdhury,11,Cardiologist,Switcher,29,Low,5.9775,Non-responsive,Priority D
1359,Ekani Bahl,10,Cardiologist,Switcher,68,High,-0.024999999999999467,Non-responsive,Priority B
1360,Victor Raghavan,5,GP,Competitor_Loyal,71,High,18.978181818181817,Responsive,Priority A
1361,Banjeet Balasubramanian,1,Cardiologist,Switcher,50,Low,6.648333333333333,Non-responsive,Priority D
1362,Girik Rastogi,9,Cardiologist,Brand_Loyal,72,High,2.2439999999999998,Non-responsive,Priority B
1363,Lipika Madan,6,Diabetologist,Switcher,50,Low,13.226999999999999,Non-responsive,Priority D
1364,Kashvi Dugal,12,Diabetologist,Competitor_Loyal,56,Low,34.76615384615384,Responsive,Priority C
1365,Nisha Oza,14,Cardiologist,Switcher,57,Low,-0.9357142857142858,Non-responsive,Priority D
1366,Hemani Sani,2,Cardiologist,Brand_Loyal,39,Low,18.225,Responsive,Priority C
1367,William Maharaj,1,Diabetologist,Switcher,68,High,9.161666666666667,Non-responsive,Priority B
1368,Laksh Chahal,12,Diabetologist,Brand_Loyal,100,High,7.575454545454545,Non-responsive,Priority B
1369,Dipta Goel,5,Cardiologist,Switcher,58,Low,11.155,Non-responsive,Priority D
1370,Chatresh Hari,13,Diabetologist,Switcher,50,Low,-3.98875,Non-responsive,Priority D
1371,Dayita Shroff,12,GP,Competitor_Loyal,69,High,8.495,Non-responsive,Priority B
1372,Peter Som,7,Diabetologist,Brand_Loyal,50,Low,0.29666666666666686,Non-responsive,Priority D
1373,Abeer Konda,12,Cardiologist,Competitor_Loyal,41,Low,20.09090909090909,Responsive,Priority C
1374,Yug Ramaswamy,6,Cardiologist,Competitor_Loyal,65,High,-2.23,Non-responsive,Priority B
1375,Lakshmi Parmer,1,GP,Switcher,80,High,-2.9222222222222225,Non-responsive,Priority B
1376,Garima Jha,7,Diabetologist,Switcher,49,Low,8.196666666666665,Non-responsive,Priority D
1377,Hritik Sankar,5,Diabetologist,Switcher,43,Low,-4.437777777777778,Non-responsive,Priority D
1378,Ikbal Kothari,5,Diabetologist,Competitor_Loyal,54,Low,3.1049999999999995,Non-responsive,Priority D
1379,Kevin Kara,6,Cardiologist,Switcher,60,High,7.075,Non-responsive,Priority B
1380,Manthan Som,13,GP,Switcher,33,Low,17.73125,Responsive,Priority C
1381,Bhavini Malhotra,12,Cardiologist,Switcher,67,High,0.7007692307692296,Non-responsive,Priority B
1382,Ijaya Chahal,6,GP,Competitor_Loyal,70,High,6.159000000000001,Non-responsive,Priority B
1383,Charita Dugar,3,GP,Switcher,61,High,4.008571428571428,Non-responsive,Priority B
1384,Hitesh Bath,8,GP,Switcher,47,Low,-2.1649999999999996,Non-responsive,Priority D
1385,Hiral Andra,6,GP,Switcher,70,High,9.192,Non-responsive,Priority B
1386,Vasudha Dhaliwal,12,Diabetologist,Competitor_Loyal,48,Low,-0.3969999999999999,Non-responsive,Priority D
1387,Azad Chander,5,GP,Competitor_Loyal,71,High,-3.411,Non-responsive,Priority B
1388,Hardik Johal,1,GP,Switcher,43,Low,28.463,Responsive,Priority C
1389,Kai Chadha,4,Diabetologist,Switcher,60,High,4.2250000000000005,Non-responsive,Priority B
1390,Kala Raju,14,GP,Switcher,37,Low,5.5928571428571425,Non-responsive,Priority D
1391,Krishna Viswanathan,7,GP,Competitor_Loyal,76,High,-7.665555555555557,Non-responsive,Priority B
1392,Tejas Tiwari,5,Diabetologist,Brand_Loyal,82,High,3.8563636363636364,Non-responsive,Priority B
1393,Gautami Bhatti,14,Diabetologist,Competitor_Loyal,34,Low,0.9271428571428564,Non-responsive,Priority D
1394,Girik Menon,1,GP,Switcher,56,Low,21.2625,Responsive,Priority C
1395,Yochana Bawa,6,GP,Brand_Loyal,79,High,1.8666666666666667,Non-responsive,Priority B
1396,Tara Nagarajan,14,GP,Competitor_Loyal,43,Low,26.665714285714284,Responsive,Priority C
1397,Sarthak Mitter,14,GP,Switcher,44,Low,-0.6214285714285707,Non-responsive,Priority D
1398,Kevin Mittal,6,Diabetologist,Competitor_Loyal,67,High,-5.629,Non-responsive,Priority B
1399,Chandresh Wali,5,GP,Competitor_Loyal,44,Low,10.928999999999998,Non-responsive,Priority D
1400,Omkaar Banik,9,GP,Switcher,49,Low,27.775,Responsive,Priority C
1401,Rohan Dhingra,9,Cardiologist,Switcher,87,High,-2.04,Non-responsive,Priority B
1402,Charita Tripathi,1,Diabetologist,Switcher,71,High,6.591666666666666,Non-responsive,Priority B
1403,Azaan Dhar,3,Diabetologist,Switcher,54,Low,-0.8042857142857146,Non-responsive,Priority D
1404,Jagdish Amble,2,Diabetologist,Brand_Loyal,62,High,0.6675,Non-responsive,Priority B
1405,Mugdha Shan,8,GP,Switcher,30,Low,13.481666666666667,Non-responsive,Priority D
1406,Aayush Munshi,9,GP,Switcher,87,High,-7.9336363636363645,Non-responsive,Priority B
1407,Lipika Natarajan,13,Diabetologist,Switcher,37,Low,-6.526249999999999,Non-responsive,Priority D
1408,Ishwar Bajaj,5,GP,Switcher,68,High,20.439,Responsive,Priority A
1409,Manthan Dugar,12,GP,Switcher,62,High,2.801666666666667,Non-responsive,Priority B
1410,Sachi Bail,14,GP,Switcher,61,High,-3.6128571428571425,Non-responsive,Priority B
1411,Ekalinga Mital,5,Cardiologist,Brand_Loyal,64,High,3.8981818181818184,Non-responsive,Priority B
1412,Girindra Shere,6,Diabetologist,Competitor_Loyal,100,High,3.9370000000000003,Non-responsive,Priority B
1413,Vrishti Dixit,1,Cardiologist,Competitor_Loyal,76,High,11.255833333333333,Non-responsive,Priority B
1414,Udant Gill,6,Diabetologist,Switcher,59,Low,9.085,Non-responsive,Priority D
1415,Chanchal Narula,12,Diabetologist,Competitor_Loyal,69,High,2.748333333333333,Non-responsive,Priority B
1416,Darpan Narayan,1,Cardiologist,Switcher,69,High,20.732999999999997,Responsive,Priority A
1417,Mitesh Gaba,2,Cardiologist,Switcher,77,High,3.11875,Non-responsive,Priority B
1418,Vedika Wagle,14,GP,Switcher,40,Low,-2.198571428571429,Non-responsive,Priority D
1419,Chanakya Chokshi,7,Diabetologist,Switcher,37,Low,-1.0133333333333339,Non-responsive,Priority D
1420,Geetika Merchant,5,GP,Switcher,64,High,-2.0372727272727276,Non-responsive,Priority B
1421,Arin Dass,10,Cardiologist,Competitor_Loyal,89,High,0.54,Non-responsive,Priority B
1422,Diya Gole,7,GP,Competitor_Loyal,67,High,-7.413333333333333,Non-responsive,Priority B
1423,Abhiram Gala,6,GP,Switcher,42,Low,1.4930000000000003,Non-responsive,Priority D
1424,Ridhi Boase,13,Cardiologist,Brand_Loyal,52,Low,5.24125,Non-responsive,Priority D
1425,Aditya Anand,6,Diabetologist,Switcher,69,High,5.76,Non-responsive,Priority B
1426,Aarav Sankar,9,Diabetologist,Competitor_Loyal,88,High,21.083000000000002,Responsive,Priority A
1427,Udant Mannan,9,Diabetologist,Competitor_Loyal,76,High,18.94727272727273,Responsive,Priority A
1428,Jai Karan,12,GP,Competitor_Loyal,85,High,6.351666666666667,Non-responsive,Priority B
1429,Jack Rajan,15,Diabetologist,Brand_Loyal,54,Low,0.8350000000000002,Non-responsive,Priority D
1430,Leela Keer,5,Diabetologist,Switcher,85,High,1.0009090909090907,Non-responsive,Priority B
1431,Umang Issac,1,GP,Competitor_Loyal,65,High,7.847272727272728,Non-responsive,Priority B
1432,Urmi Dewan,3,GP,Switcher,57,Low,7.064285714285715,Non-responsive,Priority D
1433,William Acharya,9,Diabetologist,Competitor_Loyal,58,Low,1.2563636363636363,Non-responsive,Priority D
1434,Owen Shankar,9,GP,Switcher,60,High,8.346,Non-responsive,Priority B
1435,Bhavya Dass,12,Cardiologist,Brand_Loyal,74,High,3.5346153846153845,Non-responsive,Priority B
1436,Dayamai Singh,2,GP,Competitor_Loyal,40,Low,16.02,Responsive,Priority C
1437,Onveer Nazareth,4,Cardiologist,Brand_Loyal,56,Low,2.8666666666666667,Non-responsive,Priority D
1438,Jyoti Narula,5,Cardiologist,Competitor_Loyal,87,High,4.085454545454545,Non-responsive,Priority B
1439,Lipika Setty,1,Diabetologist,Switcher,48,Low,8.296000000000001,Non-responsive,Priority D
1440,Siya Borah,7,Diabetologist,Brand_Loyal,73,High,0.21777777777777768,Non-responsive,Priority B
1441,Ishaan Subramaniam,9,Diabetologist,Brand_Loyal,78,High,8.91777777777778,Non-responsive,Priority B
1442,Oscar Nayak,13,Cardiologist,Switcher,5,Low,50.462857142857146,Responsive,Priority C
1443,Lakshmi Wagle,7,Cardiologist,Brand_Loyal,80,High,-0.02666666666666649,Non-responsive,Priority B
1444,Raghav Vora,14,GP,Brand_Loyal,49,Low,8.968571428571428,Non-responsive,Priority D
1445,Sudiksha Madan,1,GP,Switcher,47,Low,6.601111111111112,Non-responsive,Priority D
1446,Chaitaly Sheth,7,Diabetologist,Switcher,34,Low,12.251111111111111,Non-responsive,Priority D
1447,Omaja Subramanian,8,Diabetologist,Switcher,30,Low,5.373333333333334,Non-responsive,Priority D
1448,Harita Patla,8,Diabetologist,Brand_Loyal,25,Low,4.858333333333333,Non-responsive,Priority D
1449,Shaurya Bhardwaj,12,Diabetologist,Competitor_Loyal,66,High,23.367499999999996,Responsive,Priority A
1450,Yasti Mammen,9,Cardiologist,Brand_Loyal,77,High,-4.24,Non-responsive,Priority B
1451,Ayush Hora,5,Diabetologist,Switcher,69,High,1.839,Non-responsive,Priority B
1452,Banjeet Deol,13,Diabetologist,Switcher,50,Low,6.79,Non-responsive,Priority D
1453,Dakshesh Raval,7,Cardiologist,Brand_Loyal,44,Low,-0.6088888888888889,Non-responsive,Priority D
1454,Vasudha Sodhi,1,Cardiologist,Brand_Loyal,78,High,-0.20333333333333345,Non-responsive,Priority B
1455,Waida Dey,8,GP,Competitor_Loyal,67,High,-4.458333333333334,Non-responsive,Priority B
1456,Charles Ganesh,13,Diabetologist,Switcher,79,High,4.61,Non-responsive,Priority B
1457,Nidhi Sundaram,15,Cardiologist,Competitor_Loyal,24,Low,-13.435,Non-responsive,Priority D
1458,Arunima Chacko,6,GP,Brand_Loyal,73,High,0.34800000000000003,Non-responsive,Priority B
1459,Balveer Bora,5,GP,Switcher,64,High,5.571,Non-responsive,Priority B
1460,Lipika Ramanathan,6,Diabetologist,Switcher,89,High,-0.6888888888888892,Non-responsive,Priority B
1461,Samuel Vasa,9,Cardiologist,Brand_Loyal,44,Low,3.9830000000000005,Non-responsive,Priority D
1462,Adya Kothari,9,GP,Brand_Loyal,85,High,-0.19454545454545452,Non-responsive,Priority B
1463,Ladli Narang,12,GP,Competitor_Loyal,54,Low,26.173846153846153,Responsive,Priority C
1464,Vasudha Gola,9,GP,Competitor_Loyal,71,High,10.338181818181818,Non-responsive,Priority B
1465,Arya Misra,5,Cardiologist,Switcher,46,Low,3.621818181818182,Non-responsive,Priority D
1466,Harrison Bandi,5,Cardiologist,Switcher,56,Low,13.437272727272727,Non-responsive,Priority D
1467,Ishita Bora,9,Cardiologist,Competitor_Loyal,57,Low,31.345454545454547,Responsive,Priority C
1468,Pahal Arya,9,Cardiologist,Brand_Loyal,57,Low,-1.15,Non-responsive,Priority D
1469,Jacob Balan,6,Cardiologist,Brand_Loyal,93,High,-5.974,Non-responsive,Priority B
1470,Anjali Hans,5,GP,Switcher,56,Low,-1.376,Non-responsive,Priority D
1471,Shravya Swaminathan,5,Cardiologist,Competitor_Loyal,82,High,5.296363636363636,Non-responsive,Priority B
1472,Harini Buch,13,Diabetologist,Competitor_Loyal,46,Low,-1.8762500000000002,Non-responsive,Priority D
1473,Ekanta Kala,13,Cardiologist,Switcher,48,Low,11.32625,Non-responsive,Priority D
1474,Balveer Ram,12,Diabetologist,Competitor_Loyal,73,High,2.8027272727272727,Non-responsive,Priority B
1475,Balveer Nagi,9,GP,Switcher,59,Low,-13.913636363636364,Non-responsive,Priority D
1476,Farhan Vaidya,6,Diabetologist,Switcher,54,Low,-0.15799999999999984,Non-responsive,Priority D
1477,Wriddhish Ghose,1,Cardiologist,Competitor_Loyal,41,Low,-7.46,Non-responsive,Priority D
1478,Keya Seth,6,Cardiologist,Competitor_Loyal,19,Low,17.98888888888889,Responsive,Priority C
1479,Abhimanyu Tara,12,Diabetologist,Competitor_Loyal,84,High,5.641538461538461,Non-responsive,Priority B
1480,Noah Borde,8,GP,Brand_Loyal,68,High,0.48,Non-responsive,Priority B
1481,Caleb Kata,6,Diabetologist,Switcher,41,Low,0.5590000000000004,Non-responsive,Priority D
1482,Bachittar Kata,1,Diabetologist,Switcher,61,High,13.365,Non-responsive,Priority B
1483,Rohan Shankar,5,GP,Competitor_Loyal,41,Low,48.10545454545454,Responsive,Priority C
1484,Robert Swaminathan,14,Diabetologist,Switcher,82,High,11.941428571428572,Non-responsive,Priority B
1485,Quincy Rai,5,GP,Switcher,67,High,5.984999999999999,Non-responsive,Priority B
1486,Madhavi Singhal,3,GP,Competitor_Loyal,60,High,9.164285714285715,Non-responsive,Priority B
1487,Nandini Boase,1,Diabetologist,Competitor_Loyal,62,High,-9.088333333333333,Non-responsive,Priority B
1488,Zayan Koshy,5,Diabetologist,Switcher,37,Low,9.168888888888889,Non-responsive,Priority D
1489,Upkaar Luthra,7,Cardiologist,Brand_Loyal,46,Low,0.5033333333333334,Non-responsive,Priority D
1490,Jyoti Tak,6,GP,Switcher,60,High,3.3870000000000005,Non-responsive,Priority B
1491,Nisha Srinivas,6,Cardiologist,Switcher,70,High,-0.284,Non-responsive,Priority B
1492,Indira Misra,1,GP,Competitor_Loyal,34,Low,9.692727272727273,Non-responsive,Priority D
1493,Nihal Ramakrishnan,10,Cardiologist,Switcher,83,High,7.18,Non-responsive,Priority B
1494,Avni Maharaj,12,GP,Brand_Loyal,56,Low,8.172,Non-responsive,Priority D
