rep_id,rep_name,hcp_id,hcp_name,loyalty_tier,avg_rx_before,avg_rx_after,rx_lift,rx_lift_pct
10,Gayathri Chaudry,1932,Tara Balasubramanian,Competitor_Loyal,2.8,2.8,0.0,0.0
11,Lajita Chatterjee,150,Barkha Setty,Switcher,7.75,7.75,0.0,0.0
11,Lajita Chatterjee,214,Panini Krishna,Competitor_Loyal,2.5,2.5,0.0,0.0
11,Lajita Chatterjee,232,Ati Bali,Competitor_Loyal,2.5,2.5,0.0,0.0
11,Lajita Chatterjee,290,Ranbir Khare,Switcher,6.25,6.25,0.0,0.0
11,Lajita Chatterjee,402,Caleb Verma,Competitor_Loyal,2.5,2.5,0.0,0.0
11,Lajita Chatterjee,417,Charan Mani,Competitor_Loyal,3.75,3.75,0.0,0.0
11,Lajita Chatterjee,461,Ayush Gole,Competitor_Loyal,3.0,3.0,0.0,0.0
11,Lajita Chatterjee,467,Triya Kumar,Competitor_Loyal,2.25,2.25,0.0,0.0
11,Lajita Chatterjee,469,Ethan Buch,Competitor_Loyal,2.71,2.71,0.0,0.0
11,Lajita Chatterjee,553,Chandran Bumb,Switcher,7.5,7.5,0.0,0.0
11,Lajita Chatterjee,727,Kiaan Shetty,Competitor_Loyal,3.0,3.0,0.0,0.0
11,Lajita Chatterjee,905,Vritti Sem,Competitor_Loyal,1.67,1.67,0.0,0.0
11,Lajita Chatterjee,970,Nirja Pandya,Competitor_Loyal,2.5,2.5,0.0,0.0
11,Lajita Chatterjee,1072,Manbir Ahluwalia,Competitor_Loyal,2.6,2.6,0.0,0.0
11,Lajita Chatterjee,1081,Chaitanya Sarin,Competitor_Loyal,2.33,2.33,0.0,0.0
11,Lajita Chatterjee,1145,Veda Malhotra,Switcher,7.0,7.0,0.0,0.0
11,Lajita Chatterjee,1351,Tripti Dua,Competitor_Loyal,3.25,3.25,0.0,0.0
11,Lajita Chatterjee,1492,Indira Misra,Competitor_Loyal,1.38,1.38,0.0,0.0
11,Lajita Chatterjee,1808,Reyansh Mutti,Competitor_Loyal,2.0,2.0,0.0,0.0
11,Lajita Chatterjee,1926,Jyoti Solanki,Switcher,9.5,9.5,0.0,0.0
12,Hemangini Lalla,26,Utkarsh Patel,Competitor_Loyal,3.5,3.5,0.0,0.0
12,Hemangini Lalla,40,Urvi Bhavsar,Competitor_Loyal,2.5,2.5,0.0,0.0
12,Hemangini Lalla,210,Aryan Batra,Switcher,11.0,11.0,0.0,0.0
12,Hemangini Lalla,212,William Date,Switcher,6.17,6.17,0.0,0.0
12,Hemangini Lalla,228,Chasmum Atwal,Competitor_Loyal,4.0,4.0,0.0,0.0
12,Hemangini Lalla,289,Advik Salvi,Competitor_Loyal,3.0,3.0,0.0,0.0
12,Hemangini Lalla,297,Lajita Sood,Competitor_Loyal,2.0,2.0,0.0,0.0
12,Hemangini Lalla,451,Netra Varkey,Competitor_Loyal,3.5,3.5,0.0,0.0
12,Hemangini Lalla,479,Charles Dugal,Competitor_Loyal,3.75,3.75,0.0,0.0
12,Hemangini Lalla,642,Oviya Krishnan,Brand_Loyal,19.75,19.75,0.0,0.0
12,Hemangini Lalla,700,Frederick Khurana,Brand_Loyal,8.0,8.0,0.0,0.0
12,Hemangini Lalla,813,Adweta Raj,Competitor_Loyal,1.67,1.67,0.0,0.0
12,Hemangini Lalla,959,Harish Sarraf,Competitor_Loyal,2.5,2.5,0.0,0.0
12,Hemangini Lalla,960,Nilima Narain,Competitor_Loyal,3.0,3.0,0.0,0.0
12,Hemangini Lalla,974,Bhavya Rattan,Switcher,9.4,9.4,0.0,0.0
12,Hemangini Lalla,1012,Pranav Lanka,Switcher,7.5,7.5,0.0,0.0
12,Hemangini Lalla,1081,Chaitanya Sarin,Competitor_Loyal,2.0,2.0,0.0,0.0
12,Hemangini Lalla,1287,Lajita Nadig,Competitor_Loyal,3.5,3.5,0.0,0.0
12,Hemangini Lalla,1611,Tarak Kaul,Switcher,5.0,5.0,0.0,0.0
12,Hemangini Lalla,1660,Zinal Yohannan,Competitor_Loyal,2.75,2.75,0.0,0.0
16,Chakradev Kari,362,Vedika Handa,Competitor_Loyal,2.02,2.02,0.0,0.0
16,Chakradev Kari,953,Girik Sampath,Brand_Loyal,7.33,7.33,0.0,0.0
16,Chakradev Kari,1884,Nirja Patla,Switcher,7.5,7.5,0.0,0.0
18,Lajita Mall,779,Indira Tripathi,Competitor_Loyal,1.24,1.24,0.0,0.0
18,Lajita Mall,1084,Noah Sarma,Switcher,8.76,8.76,0.0,0.0
18,Lajita Mall,1531,Lila Rege,Competitor_Loyal,1.19,1.19,0.0,0.0
19,Janya Gaba,1366,Hemani Sani,Brand_Loyal,6.44,6.44,0.0,0.0
19,Janya Gaba,1989,Pranit Kala,Brand_Loyal,8.8,8.8,0.0,0.0
20,Isha Kadakia,142,Ekansh Singh,Competitor_Loyal,1.8,1.8,0.0,0.0
20,Isha Kadakia,1531,Lila Rege,Competitor_Loyal,1.16,1.16,0.0,0.0
21,Ekbal Garg,879,Falak Merchant,Brand_Loyal,8.67,8.67,0.0,0.0
21,Ekbal Garg,938,Ucchal Srinivas,Brand_Loyal,12.2,12.2,0.0,0.0
22,Nihal Shere,72,Jeet Pillai,Brand_Loyal,9.66,9.66,0.0,0.0
22,Nihal Shere,175,Idika Bhattacharyya,Competitor_Loyal,2.97,2.97,0.0,0.0
22,Nihal Shere,408,Maanas Manne,Competitor_Loyal,1.38,1.38,0.0,0.0
22,Nihal Shere,1220,Ekani Chauhan,Switcher,7.06,7.06,0.0,0.0
23,Anamika Kanda,743,Indrajit Mani,Brand_Loyal,10.05,10.05,0.0,0.0
23,Anamika Kanda,1824,Bakhshi Date,Brand_Loyal,8.2,8.2,0.0,0.0
24,Daksh Karnik,72,Jeet Pillai,Brand_Loyal,9.67,9.67,0.0,0.0
24,Daksh Karnik,408,Maanas Manne,Competitor_Loyal,1.24,1.24,0.0,0.0
24,Daksh Karnik,800,Balhaar Memon,Competitor_Loyal,1.08,1.08,0.0,0.0
25,Diya Rattan,205,Jairaj Iyer,Competitor_Loyal,1.82,1.82,0.0,0.0
25,Diya Rattan,863,Sai Chahal,Switcher,10.5,10.5,0.0,0.0
26,Dominic Kakar,498,Ryan Das,Competitor_Loyal,0.8,0.8,0.0,0.0
26,Dominic Kakar,1856,Caleb Iyengar,Brand_Loyal,13.84,13.84,0.0,0.0
27,Simon Tata,1245,Saumya Ahluwalia,Switcher,8.0,8.0,0.0,0.0
27,Simon Tata,1277,Widisha Pillai,Brand_Loyal,11.97,11.97,0.0,0.0
30,Priya Rastogi,36,Wishi Morar,Brand_Loyal,8.71,8.71,0.0,0.0
30,Priya Rastogi,331,Ria Sagar,Competitor_Loyal,1.31,1.31,0.0,0.0
31,Theodore Devi,1353,Jason Loke,Switcher,14.97,14.97,0.0,0.0
31,Theodore Devi,1506,Eiravati Khurana,Switcher,12.35,12.35,0.0,0.0
34,Devansh Rajan,134,Vanya Dua,Switcher,8.9,8.9,0.0,0.0
34,Devansh Rajan,254,Anirudh Sastry,Switcher,9.0,9.0,0.0,0.0
34,Devansh Rajan,328,Nisha Arora,Competitor_Loyal,2.5,2.5,0.0,0.0
34,Devansh Rajan,636,Maya Wadhwa,Competitor_Loyal,2.0,2.0,0.0,0.0
34,Devansh Rajan,648,Gaurav Kata,Switcher,8.75,8.75,0.0,0.0
34,Devansh Rajan,703,Aishani Pau,Switcher,6.5,6.5,0.0,0.0
34,Devansh Rajan,708,Garima Sani,Switcher,10.67,10.67,0.0,0.0
34,Devansh Rajan,810,Hemani Bakshi,Competitor_Loyal,2.0,2.0,0.0,0.0
34,Devansh Rajan,1080,Divya Babu,Competitor_Loyal,2.33,2.33,0.0,0.0
34,Devansh Rajan,1335,Warhi Batta,Competitor_Loyal,1.63,1.63,0.0,0.0
34,Devansh Rajan,1387,Azad Chander,Competitor_Loyal,3.25,3.25,0.0,0.0
34,Devansh Rajan,1577,Anika Magar,Competitor_Loyal,2.75,2.75,0.0,0.0
34,Devansh Rajan,1703,Anvi Wason,Competitor_Loyal,2.67,2.67,0.0,0.0
35,Upadhriti Wadhwa,14,Varenya Kibe,Competitor_Loyal,2.5,2.5,0.0,0.0
35,Upadhriti Wadhwa,124,Hiral Sathe,Competitor_Loyal,3.5,3.5,0.0,0.0
35,Upadhriti Wadhwa,146,Kashvi Sagar,Brand_Loyal,19.0,19.0,0.0,0.0
35,Upadhriti Wadhwa,277,Praneel Chhabra,Switcher,6.33,6.33,0.0,0.0
35,Upadhriti Wadhwa,361,Hema Pandya,Switcher,9.5,9.5,0.0,0.0
35,Upadhriti Wadhwa,393,Tanveer Pandit,Competitor_Loyal,2.5,2.5,0.0,0.0
35,Upadhriti Wadhwa,577,Parth Sahni,Competitor_Loyal,2.25,2.25,0.0,0.0
35,Upadhriti Wadhwa,675,Arin Chana,Competitor_Loyal,3.33,3.33,0.0,0.0
35,Upadhriti Wadhwa,900,Upkaar Mital,Competitor_Loyal,2.33,2.33,0.0,0.0
35,Upadhriti Wadhwa,969,Ethan Sen,Competitor_Loyal,4.5,4.5,0.0,0.0
35,Upadhriti Wadhwa,1015,Gauri Som,Brand_Loyal,10.38,10.38,0.0,0.0
35,Upadhriti Wadhwa,1111,Ishaan Iyengar,Competitor_Loyal,3.5,3.5,0.0,0.0
35,Upadhriti Wadhwa,1471,Shravya Swaminathan,Competitor_Loyal,3.13,3.13,0.0,0.0
35,Upadhriti Wadhwa,1483,Rohan Shankar,Competitor_Loyal,1.75,1.75,0.0,0.0
35,Upadhriti Wadhwa,1649,Barkha Rai,Switcher,9.5,9.5,0.0,0.0
35,Upadhriti Wadhwa,1810,Yahvi Mann,Competitor_Loyal,3.5,3.5,0.0,0.0
35,Upadhriti Wadhwa,1876,Hemani Dhingra,Competitor_Loyal,3.83,3.83,0.0,0.0
36,Advay Contractor,47,Balhaar Ranganathan,Competitor_Loyal,2.63,2.63,0.0,0.0
36,Advay Contractor,295,Dhriti Sachdev,Competitor_Loyal,2.38,2.38,0.0,0.0
36,Advay Contractor,660,Ganga Gaba,Competitor_Loyal,2.75,2.75,0.0,0.0
36,Advay Contractor,1015,Gauri Som,Brand_Loyal,12.0,12.0,0.0,0.0
36,Advay Contractor,1286,Dev Ganesh,Switcher,9.42,9.42,0.0,0.0
36,Advay Contractor,1301,Viraj Ben,Competitor_Loyal,2.0,2.0,0.0,0.0
36,Advay Contractor,1360,Victor Raghavan,Competitor_Loyal,2.6,2.6,0.0,0.0
36,Advay Contractor,1369,Dipta Goel,Switcher,8.25,8.25,0.0,0.0
36,Advay Contractor,1551,Vrinda Nadig,Competitor_Loyal,1.0,1.0,0.0,0.0
36,Advay Contractor,1574,Vinaya Babu,Switcher,9.5,9.5,0.0,0.0
36,Advay Contractor,1595,Meghana Natarajan,Brand_Loyal,11.83,11.83,0.0,0.0
36,Advay Contractor,1672,Avni Bali,Competitor_Loyal,2.75,2.75,0.0,0.0
37,Harini Choudhury,97,Amrita Tailor,Competitor_Loyal,2.9,2.9,0.0,0.0
37,Harini Choudhury,202,Nidra Thakkar,Competitor_Loyal,1.0,1.0,0.0,0.0
37,Harini Choudhury,223,Charan Loyal,Switcher,6.5,6.5,0.0,0.0
37,Harini Choudhury,273,Varenya Kala,Competitor_Loyal,2.33,2.33,0.0,0.0
37,Harini Choudhury,356,Logan Suresh,Competitor_Loyal,2.67,2.67,0.0,0.0
37,Harini Choudhury,476,Veda Handa,Competitor_Loyal,1.71,1.71,0.0,0.0
37,Harini Choudhury,494,Sanya Wable,Competitor_Loyal,1.5,1.5,0.0,0.0
37,Harini Choudhury,577,Parth Sahni,Competitor_Loyal,2.2,2.2,0.0,0.0
37,Harini Choudhury,660,Ganga Gaba,Competitor_Loyal,2.67,2.67,0.0,0.0
37,Harini Choudhury,969,Ethan Sen,Competitor_Loyal,3.5,3.5,0.0,0.0
37,Harini Choudhury,1100,Yauvani Reddy,Switcher,6.0,6.0,0.0,0.0
37,Harini Choudhury,1530,Wakeeta Desai,Competitor_Loyal,0.75,0.75,0.0,0.0
37,Harini Choudhury,1577,Anika Magar,Competitor_Loyal,2.5,2.5,0.0,0.0
37,Harini Choudhury,1593,Nilima Gole,Switcher,10.5,10.5,0.0,0.0
37,Harini Choudhury,1595,Meghana Natarajan,Brand_Loyal,12.75,12.75,0.0,0.0
37,Harini Choudhury,1737,Tanish Jha,Brand_Loyal,14.13,14.13,0.0,0.0
37,Harini Choudhury,1770,Lopa Zachariah,Switcher,9.75,9.75,0.0,0.0
37,Harini Choudhury,1969,Charan Hayer,Competitor_Loyal,2.5,2.5,0.0,0.0
38,Radhika Dugar,110,Devansh Bhasin,Switcher,10.13,10.13,0.0,0.0
38,Radhika Dugar,424,Advika Sahni,Competitor_Loyal,1.86,1.86,0.0,0.0
38,Radhika Dugar,494,Sanya Wable,Competitor_Loyal,2.5,2.5,0.0,0.0
38,Radhika Dugar,565,Fitan Tata,Switcher,5.0,5.0,0.0,0.0
38,Radhika Dugar,896,Chakrika Koshy,Switcher,7.0,7.0,0.0,0.0
38,Radhika Dugar,982,Wridesh Jhaveri,Brand_Loyal,13.17,13.17,0.0,0.0
38,Radhika Dugar,1036,Ikbal Gala,Competitor_Loyal,3.25,3.25,0.0,0.0
38,Radhika Dugar,1577,Anika Magar,Competitor_Loyal,2.75,2.75,0.0,0.0
38,Radhika Dugar,1894,Upma Mangal,Competitor_Loyal,2.5,2.5,0.0,0.0
38,Radhika Dugar,1935,Daniel Viswanathan,Competitor_Loyal,3.0,3.0,0.0,0.0
39,Aarush Lall,33,Urvashi Khosla,Competitor_Loyal,2.5,2.5,0.0,0.0
39,Aarush Lall,424,Advika Sahni,Competitor_Loyal,2.25,2.25,0.0,0.0
39,Aarush Lall,754,Odika Narayanan,Brand_Loyal,15.67,15.67,0.0,0.0
39,Aarush Lall,880,George Wason,Competitor_Loyal,2.5,2.5,0.0,0.0
39,Aarush Lall,1015,Gauri Som,Brand_Loyal,10.38,10.38,0.0,0.0
39,Aarush Lall,1051,Jackson Jha,Switcher,8.33,8.33,0.0,0.0
39,Aarush Lall,1274,Ekani Mangal,Brand_Loyal,19.17,19.17,0.0,0.0
39,Aarush Lall,1319,Jagrati Morar,Competitor_Loyal,1.5,1.5,0.0,0.0
39,Aarush Lall,1321,Krishna Modi,Competitor_Loyal,3.67,3.67,0.0,0.0
39,Aarush Lall,1471,Shravya Swaminathan,Competitor_Loyal,3.2,3.2,0.0,0.0
39,Aarush Lall,1488,Zayan Koshy,Switcher,5.0,5.0,0.0,0.0
39,Aarush Lall,1556,Maanas Rao,Switcher,9.25,9.25,0.0,0.0
39,Aarush Lall,1577,Anika Magar,Competitor_Loyal,3.5,3.5,0.0,0.0
39,Aarush Lall,1619,Ijaya Soni,Competitor_Loyal,2.0,2.0,0.0,0.0
39,Aarush Lall,1681,Gavin Ahluwalia,Switcher,7.83,7.83,0.0,0.0
39,Aarush Lall,1698,Meera Prakash,Competitor_Loyal,2.83,2.83,0.0,0.0
39,Aarush Lall,1935,Daniel Viswanathan,Competitor_Loyal,3.25,3.25,0.0,0.0
40,Yashica Cherian,14,Varenya Kibe,Competitor_Loyal,2.5,2.5,0.0,0.0
40,Yashica Cherian,153,Ladli Purohit,Switcher,7.5,7.5,0.0,0.0
40,Yashica Cherian,273,Varenya Kala,Competitor_Loyal,1.75,1.75,0.0,0.0
40,Yashica Cherian,660,Ganga Gaba,Competitor_Loyal,3.17,3.17,0.0,0.0
40,Yashica Cherian,762,Timothy Kanda,Brand_Loyal,13.0,13.0,0.0,0.0
40,Yashica Cherian,1098,Advay Lal,Competitor_Loyal,2.5,2.5,0.0,0.0
40,Yashica Cherian,1124,Urmi Balay,Competitor_Loyal,2.8,2.8,0.0,0.0
40,Yashica Cherian,1136,Anthony Randhawa,Competitor_Loyal,2.0,2.0,0.0,0.0
40,Yashica Cherian,1321,Krishna Modi,Competitor_Loyal,3.25,3.25,0.0,0.0
40,Yashica Cherian,1664,Yashasvi Shankar,Competitor_Loyal,2.5,2.5,0.0,0.0
40,Yashica Cherian,1680,Chandani Soman,Competitor_Loyal,2.38,2.38,0.0,0.0
40,Yashica Cherian,1791,Anya Gulati,Brand_Loyal,11.5,11.5,0.0,0.0
40,Yashica Cherian,1793,Farhan Sengupta,Switcher,5.0,5.0,0.0,0.0
40,Yashica Cherian,1962,Omaja Morar,Competitor_Loyal,3.0,3.0,0.0,0.0
41,Yashica Issac,14,Varenya Kibe,Competitor_Loyal,1.75,1.75,0.0,0.0
41,Yashica Issac,21,Balhaar Parsa,Switcher,10.0,10.0,0.0,0.0
41,Yashica Issac,31,Leena Dey,Switcher,9.0,9.0,0.0,0.0
41,Yashica Issac,33,Urvashi Khosla,Competitor_Loyal,2.67,2.67,0.0,0.0
41,Yashica Issac,223,Charan Loyal,Switcher,6.14,6.14,0.0,0.0
41,Yashica Issac,316,Aarini Grewal,Competitor_Loyal,2.33,2.33,0.0,0.0
41,Yashica Issac,326,Triveni Pal,Competitor_Loyal,4.25,4.25,0.0,0.0
41,Yashica Issac,565,Fitan Tata,Switcher,9.5,9.5,0.0,0.0
41,Yashica Issac,577,Parth Sahni,Competitor_Loyal,2.25,2.25,0.0,0.0
41,Yashica Issac,602,Krish Rama,Switcher,9.5,9.5,0.0,0.0
41,Yashica Issac,636,Maya Wadhwa,Competitor_Loyal,1.82,1.82,0.0,0.0
41,Yashica Issac,675,Arin Chana,Competitor_Loyal,3.5,3.5,0.0,0.0
41,Yashica Issac,740,Xiti Pal,Switcher,5.33,5.33,0.0,0.0
41,Yashica Issac,880,George Wason,Competitor_Loyal,2.0,2.0,0.0,0.0
41,Yashica Issac,1041,Anika Batra,Competitor_Loyal,3.0,3.0,0.0,0.0
41,Yashica Issac,1319,Jagrati Morar,Competitor_Loyal,2.5,2.5,0.0,0.0
41,Yashica Issac,1485,Quincy Rai,Switcher,7.75,7.75,0.0,0.0
41,Yashica Issac,1518,Dalbir Sachar,Switcher,8.5,8.5,0.0,0.0
41,Yashica Issac,1533,Frederick D’Alia,Competitor_Loyal,1.67,1.67,0.0,0.0
41,Yashica Issac,1681,Gavin Ahluwalia,Switcher,6.0,6.0,0.0,0.0
42,Kashvi Edwin,377,Omya Doshi,Competitor_Loyal,3.0,3.0,0.0,0.0
42,Kashvi Edwin,395,Yashasvi Jain,Brand_Loyal,10.0,10.0,0.0,0.0
42,Kashvi Edwin,1136,Anthony Randhawa,Competitor_Loyal,2.0,2.0,0.0,0.0
42,Kashvi Edwin,1360,Victor Raghavan,Competitor_Loyal,3.08,3.08,0.0,0.0
42,Kashvi Edwin,1483,Rohan Shankar,Competitor_Loyal,0.5,0.5,0.0,0.0
42,Kashvi Edwin,1556,Maanas Rao,Switcher,10.67,10.67,0.0,0.0
42,Kashvi Edwin,1619,Ijaya Soni,Competitor_Loyal,3.75,3.75,0.0,0.0
42,Kashvi Edwin,1672,Avni Bali,Competitor_Loyal,2.63,2.63,0.0,0.0
42,Kashvi Edwin,1935,Daniel Viswanathan,Competitor_Loyal,3.2,3.2,0.0,0.0
42,Kashvi Edwin,1950,Teerth Bhalla,Switcher,3.0,3.0,0.0,0.0
43,Ekiya Suresh,389,Mekhala Brar,Switcher,3.5,3.5,0.0,0.0
43,Ekiya Suresh,477,Sanaya Prasad,Brand_Loyal,14.0,14.0,0.0,0.0
43,Ekiya Suresh,565,Fitan Tata,Switcher,6.0,6.0,0.0,0.0
43,Ekiya Suresh,787,Victor Kakar,Competitor_Loyal,3.0,3.0,0.0,0.0
43,Ekiya Suresh,872,Raksha Manne,Brand_Loyal,10.5,10.5,0.0,0.0
43,Ekiya Suresh,890,Xavier Nanda,Competitor_Loyal,2.5,2.5,0.0,0.0
43,Ekiya Suresh,900,Upkaar Mital,Competitor_Loyal,3.0,3.0,0.0,0.0
43,Ekiya Suresh,1369,Dipta Goel,Switcher,7.83,7.83,0.0,0.0
43,Ekiya Suresh,1798,Warinder Bhatia,Switcher,8.5,8.5,0.0,0.0
43,Ekiya Suresh,1832,Zayyan Pandya,Competitor_Loyal,3.29,3.29,0.0,0.0
43,Ekiya Suresh,1876,Hemani Dhingra,Competitor_Loyal,4.38,4.38,0.0,0.0
43,Ekiya Suresh,1957,Dev Chaudry,Competitor_Loyal,2.5,2.5,0.0,0.0
44,Isaac Patil,14,Varenya Kibe,Competitor_Loyal,2.5,2.5,0.0,0.0
44,Isaac Patil,47,Balhaar Ranganathan,Competitor_Loyal,3.25,3.25,0.0,0.0
44,Isaac Patil,97,Amrita Tailor,Competitor_Loyal,2.75,2.75,0.0,0.0
44,Isaac Patil,352,David Devi,Brand_Loyal,9.0,9.0,0.0,0.0
44,Isaac Patil,377,Omya Doshi,Competitor_Loyal,1.83,1.83,0.0,0.0
44,Isaac Patil,404,Zaitra Ghosh,Competitor_Loyal,3.3,3.3,0.0,0.0
44,Isaac Patil,565,Fitan Tata,Switcher,9.5,9.5,0.0,0.0
44,Isaac Patil,660,Ganga Gaba,Competitor_Loyal,3.0,3.0,0.0,0.0
44,Isaac Patil,726,Nilima Tata,Switcher,8.75,8.75,0.0,0.0
44,Isaac Patil,1041,Anika Batra,Competitor_Loyal,3.0,3.0,0.0,0.0
44,Isaac Patil,1069,Avni Ramaswamy,Brand_Loyal,19.42,19.42,0.0,0.0
44,Isaac Patil,1077,Lajita Dube,Switcher,11.17,11.17,0.0,0.0
44,Isaac Patil,1136,Anthony Randhawa,Competitor_Loyal,2.0,2.0,0.0,0.0
44,Isaac Patil,1319,Jagrati Morar,Competitor_Loyal,2.0,2.0,0.0,0.0
44,Isaac Patil,1387,Azad Chander,Competitor_Loyal,3.4,3.4,0.0,0.0
44,Isaac Patil,1577,Anika Magar,Competitor_Loyal,3.0,3.0,0.0,0.0
44,Isaac Patil,1680,Chandani Soman,Competitor_Loyal,2.5,2.5,0.0,0.0
44,Isaac Patil,1703,Anvi Wason,Competitor_Loyal,3.5,3.5,0.0,0.0
44,Isaac Patil,1894,Upma Mangal,Competitor_Loyal,2.17,2.17,0.0,0.0
45,Wriddhish Bhardwaj,78,Yachana Sagar,Switcher,4.67,4.67,0.0,0.0
45,Wriddhish Bhardwaj,115,Tanay Sood,Competitor_Loyal,3.0,3.0,0.0,0.0
45,Wriddhish Bhardwaj,215,Tanvi Comar,Competitor_Loyal,3.0,3.0,0.0,0.0
45,Wriddhish Bhardwaj,282,Triya Bedi,Competitor_Loyal,2.5,2.5,0.0,0.0
45,Wriddhish Bhardwaj,363,Neelima Butala,Competitor_Loyal,3.25,3.25,0.0,0.0
45,Wriddhish Bhardwaj,407,Nimrat Bajwa,Brand_Loyal,14.0,14.0,0.0,0.0
45,Wriddhish Bhardwaj,473,Barkha Mukhopadhyay,Switcher,9.9,9.9,0.0,0.0
45,Wriddhish Bhardwaj,821,Abha Ghosh,Competitor_Loyal,1.5,1.5,0.0,0.0
45,Wriddhish Bhardwaj,846,Atharv Nagar,Competitor_Loyal,3.61,3.61,0.0,0.0
45,Wriddhish Bhardwaj,988,Darpan Rao,Switcher,9.25,9.25,0.0,0.0
45,Wriddhish Bhardwaj,1280,Oni Swamy,Competitor_Loyal,2.0,2.0,0.0,0.0
45,Wriddhish Bhardwaj,1496,Viraj Dutta,Competitor_Loyal,2.0,2.0,0.0,0.0
45,Wriddhish Bhardwaj,1823,Jagrati Srinivasan,Brand_Loyal,8.83,8.83,0.0,0.0
45,Wriddhish Bhardwaj,1886,Fitan Balasubramanian,Competitor_Loyal,1.0,1.0,0.0,0.0
45,Wriddhish Bhardwaj,1928,Peter Agarwal,Competitor_Loyal,2.0,2.0,0.0,0.0
46,Farhan Chada,67,Maya Narain,Switcher,2.75,2.75,0.0,0.0
46,Farhan Chada,238,Manbir Dhar,Competitor_Loyal,1.88,1.88,0.0,0.0
46,Farhan Chada,407,Nimrat Bajwa,Brand_Loyal,13.75,13.75,0.0,0.0
46,Farhan Chada,538,Shaurya Krish,Competitor_Loyal,2.45,2.45,0.0,0.0
46,Farhan Chada,748,Jatin Rajagopalan,Competitor_Loyal,2.75,2.75,0.0,0.0
46,Farhan Chada,988,Darpan Rao,Switcher,9.5,9.5,0.0,0.0
46,Farhan Chada,1082,Adya Bose,Brand_Loyal,16.13,16.13,0.0,0.0
46,Farhan Chada,1176,Robert Rajagopalan,Competitor_Loyal,2.71,2.71,0.0,0.0
46,Farhan Chada,1189,Nisha Savant,Switcher,7.2,7.2,0.0,0.0
46,Farhan Chada,1248,Krishna Sabharwal,Switcher,6.63,6.63,0.0,0.0
46,Farhan Chada,1279,Edhitha Ghosh,Competitor_Loyal,2.33,2.33,0.0,0.0
46,Farhan Chada,1522,Meera Borde,Competitor_Loyal,2.83,2.83,0.0,0.0
46,Farhan Chada,1836,Ridhi Kamdar,Brand_Loyal,15.63,15.63,0.0,0.0
47,Ekapad Walia,75,Zashil Butala,Switcher,8.0,8.0,0.0,0.0
47,Ekapad Walia,185,Yashodhara Agate,Competitor_Loyal,2.5,2.5,0.0,0.0
47,Ekapad Walia,282,Triya Bedi,Competitor_Loyal,2.25,2.25,0.0,0.0
47,Ekapad Walia,412,Aradhana Date,Competitor_Loyal,3.25,3.25,0.0,0.0
47,Ekapad Walia,487,Aditya Sundaram,Competitor_Loyal,2.5,2.5,0.0,0.0
47,Ekapad Walia,534,William Mody,Competitor_Loyal,2.4,2.4,0.0,0.0
47,Ekapad Walia,968,Wazir Palan,Brand_Loyal,9.31,9.31,0.0,0.0
47,Ekapad Walia,972,Gagan Mammen,Competitor_Loyal,2.4,2.4,0.0,0.0
47,Ekapad Walia,1233,Laksh Saini,Competitor_Loyal,3.4,3.4,0.0,0.0
47,Ekapad Walia,1398,Kevin Mittal,Competitor_Loyal,2.58,2.58,0.0,0.0
47,Ekapad Walia,1522,Meera Borde,Competitor_Loyal,2.0,2.0,0.0,0.0
47,Ekapad Walia,1731,Rudra Rattan,Competitor_Loyal,3.5,3.5,0.0,0.0
47,Ekapad Walia,1836,Ridhi Kamdar,Brand_Loyal,15.75,15.75,0.0,0.0
47,Ekapad Walia,1881,Nachiket Yadav,Competitor_Loyal,2.56,2.56,0.0,0.0
47,Ekapad Walia,1883,Daksh Kanda,Brand_Loyal,10.5,10.5,0.0,0.0
47,Ekapad Walia,1964,Anthony Bhattacharyya,Competitor_Loyal,3.8,3.8,0.0,0.0
48,Kabir Soman,448,Jhalak Dugar,Competitor_Loyal,3.17,3.17,0.0,0.0
48,Kabir Soman,487,Aditya Sundaram,Competitor_Loyal,2.5,2.5,0.0,0.0
48,Kabir Soman,736,Jasmit Nanda,Switcher,6.0,6.0,0.0,0.0
48,Kabir Soman,834,Anusha Chander,Competitor_Loyal,3.0,3.0,0.0,0.0
48,Kabir Soman,1382,Ijaya Chahal,Competitor_Loyal,3.0,3.0,0.0,0.0
48,Kabir Soman,1521,Harsh Kota,Competitor_Loyal,2.0,2.0,0.0,0.0
48,Kabir Soman,1731,Rudra Rattan,Competitor_Loyal,3.5,3.5,0.0,0.0
48,Kabir Soman,1931,Charvi Jha,Switcher,8.5,8.5,0.0,0.0
48,Kabir Soman,1964,Anthony Bhattacharyya,Competitor_Loyal,3.38,3.38,0.0,0.0
49,Alka Wable,238,Manbir Dhar,Competitor_Loyal,1.8,1.8,0.0,0.0
49,Alka Wable,282,Triya Bedi,Competitor_Loyal,2.5,2.5,0.0,0.0
49,Alka Wable,556,Zaid Bahl,Brand_Loyal,14.63,14.63,0.0,0.0
49,Alka Wable,564,Noah Ben,Competitor_Loyal,2.63,2.63,0.0,0.0
49,Alka Wable,886,Jyoti Iyer,Switcher,5.5,5.5,0.0,0.0
49,Alka Wable,944,Praneel Kapoor,Switcher,8.63,8.63,0.0,0.0
49,Alka Wable,972,Gagan Mammen,Competitor_Loyal,2.5,2.5,0.0,0.0
